date,kedalaman,magnitudo,kelas
2022-12-17,30.376,4.5,dangkal
2022-12-17,124.837,4.2,menengah
2022-12-16,35,4.9,dangkal
2022-12-16,190.378,4.4,menengah
2022-12-16,10.092,4.7,dangkal
2022-12-16,10,4.5,dangkal
2022-12-16,124.796,4.7,menengah
2022-12-16,10,4.9,dangkal
2022-12-15,35,4.6,dangkal
2022-12-15,10,4.6,dangkal
2022-12-15,100.222,4.6,menengah
2022-12-14,122.312,4.3,menengah
2022-12-14,34.102,4.4,dangkal
2022-12-14,42.541,4.5,dangkal
2022-12-14,11.177,4.1,dangkal
2022-12-13,10,4.6,dangkal
2022-12-13,10,5.2,dangkal
2022-12-13,9.632,4.9,dangkal
2022-12-13,10.091,4.1,dangkal
2022-12-12,67.967,4.9,dangkal
2022-12-11,69.711,4.5,dangkal
2022-12-11,9.974,4.4,dangkal
2022-12-11,10,4.5,dangkal
2022-12-11,23.98,4.9,dangkal
2022-12-10,5.867,4.7,dangkal
2022-12-10,40.522,4.6,dangkal
2022-12-10,56.031,4.8,dangkal
2022-12-10,10,4.3,dangkal
2022-12-10,10.741,4.3,dangkal
2022-12-10,10,4.5,dangkal
2022-12-09,231.074,4.2,menengah
2022-12-09,10,4.2,dangkal
2022-12-09,10,4.5,dangkal
2022-12-09,118.012,4.7,menengah
2022-12-08,205.302,4.6,menengah
2022-12-08,83.224,4.1,menengah
2022-12-08,13.067,4.2,dangkal
2022-12-08,36.829,4.1,dangkal
2022-12-08,47.17,5,dangkal
2022-12-08,103.357,4.5,menengah
2022-12-08,107,5.8,menengah
2022-12-07,29.163,4.2,dangkal
2022-12-07,51.735,4.9,dangkal
2022-12-07,40.205,4.5,dangkal
2022-12-07,10,5,dangkal
2022-12-07,23.377,4.4,dangkal
2022-12-06,27.383,4.2,dangkal
2022-12-06,10,5.3,dangkal
2022-12-06,166.15,5,menengah
2022-12-06,79.057,4.5,menengah
2022-12-05,13.7,4.1,dangkal
2022-12-05,10,4.3,dangkal
2022-12-05,10,4.4,dangkal
2022-12-05,35,4.3,dangkal
2022-12-05,11.296,4.3,dangkal
2022-12-04,181.21,4.4,menengah
2022-12-04,122.533,4.4,menengah
2022-12-04,10,4.2,dangkal
2022-12-04,600.749,4.9,dalam
2022-12-03,117.628,5.7,menengah
2022-12-03,40.957,4.1,dangkal
2022-12-02,86.724,4.4,menengah
2022-12-02,183.417,4.5,menengah
2022-12-02,153.6,5,menengah
2022-12-02,10,4.4,dangkal
2022-12-02,44.529,4.6,dangkal
2022-12-01,10,5.1,dangkal
2022-12-01,87.592,4.5,menengah
2022-12-01,75.853,4.3,menengah
2022-11-30,72.751,4.2,menengah
2022-11-30,35,4.3,dangkal
2022-11-30,35,4.6,dangkal
2022-11-30,32.328,4.8,dangkal
2022-11-30,10,4.4,dangkal
2022-11-29,22.532,4.7,dangkal
2022-11-29,37.63,4.7,dangkal
2022-11-29,10,4.3,dangkal
2022-11-29,119.659,4,menengah
2022-11-28,10,5,dangkal
2022-11-28,36.929,4.1,dangkal
2022-11-27,163.978,4.4,menengah
2022-11-27,39.819,4.3,dangkal
2022-11-27,76.311,4.5,menengah
2022-11-27,25.773,4,dangkal
2022-11-26,22.376,4.2,dangkal
2022-11-26,203.986,4,menengah
2022-11-26,10,4.2,dangkal
2022-11-26,18.5,4.2,dangkal
2022-11-26,56.259,4,dangkal
2022-11-26,167.887,4.2,menengah
2022-11-25,131.402,4.1,menengah
2022-11-25,45.435,4.4,dangkal
2022-11-24,78.337,4.3,menengah
2022-11-24,67.635,4.3,dangkal
2022-11-24,59.774,4.4,dangkal
2022-11-23,10,4.1,dangkal
2022-11-23,35,4,dangkal
2022-11-23,10,4.5,dangkal
2022-11-23,577.909,4.3,dalam
2022-11-22,119.236,4.2,menengah
2022-11-22,30.421,4.6,dangkal
2022-11-22,223.434,4.2,menengah
2022-11-22,128.003,4.7,menengah
2022-11-21,117.724,4.9,menengah
2022-11-21,94.777,4.5,menengah
2022-11-21,29.68,4.9,dangkal
2022-11-21,10,5.6,dangkal
2022-11-21,21.173,4.9,dangkal
2022-11-21,65.076,4.2,dangkal
2022-11-20,10,4.4,dangkal
2022-11-20,10,4.4,dangkal
2022-11-20,10,5,dangkal
2022-11-20,318.469,4.4,dalam
2022-11-20,289.691,4.3,menengah
2022-11-19,69.988,5,dangkal
2022-11-18,10,4.6,dangkal
2022-11-18,25,6.9,dangkal
2022-11-18,34.048,4.4,dangkal
2022-11-18,47.379,4.4,dangkal
2022-11-17,10,4.1,dangkal
2022-11-17,218.487,4.1,menengah
2022-11-17,26.452,4.9,dangkal
2022-11-17,57.048,4.3,dangkal
2022-11-17,133.559,4.2,menengah
2022-11-17,53.192,4.4,dangkal
2022-11-17,121.606,4.1,menengah
2022-11-16,10,4.7,dangkal
2022-11-16,10,4.5,dangkal
2022-11-16,29.808,5.1,dangkal
2022-11-16,10,4.4,dangkal
2022-11-16,10,5.5,dangkal
2022-11-15,33.901,4.9,dangkal
2022-11-15,53.004,4.6,dangkal
2022-11-15,75.982,4.6,menengah
2022-11-15,108.077,4.4,menengah
2022-11-15,256.659,5,menengah
2022-11-15,9.702,4,dangkal
2022-11-14,10.019,4.6,dangkal
2022-11-13,12.035,4.1,dangkal
2022-11-13,39.775,5.2,dangkal
2022-11-13,356.527,4.2,dalam
2022-11-12,8.728,4.4,dangkal
2022-11-12,55.403,5.2,dangkal
2022-11-12,52.975,4.7,dangkal
2022-11-12,33.917,4.9,dangkal
2022-11-12,10,5.1,dangkal
2022-11-12,10,4.4,dangkal
2022-11-11,28.935,4.8,dangkal
2022-11-11,19.627,4.6,dangkal
2022-11-11,127.335,4.3,menengah
2022-11-11,10.893,4.6,dangkal
2022-11-11,10,5,dangkal
2022-11-10,25.772,4.1,dangkal
2022-11-10,277.073,4.3,menengah
2022-11-10,71.887,4.3,menengah
2022-11-09,9.31,4.7,dangkal
2022-11-09,68.203,4.3,dangkal
2022-11-09,10,4.4,dangkal
2022-11-09,35,5,dangkal
2022-11-08,18.756,4.2,dangkal
2022-11-08,134.938,4.4,menengah
2022-11-08,527.604,4.1,dalam
2022-11-07,567.27,4.5,dalam
2022-11-07,155.873,4,menengah
2022-11-07,82.2,4.3,menengah
2022-11-06,10,4.9,dangkal
2022-11-06,231,5.6,menengah
2022-11-05,10.166,3.9,dangkal
2022-11-05,70.899,4.4,menengah
2022-11-05,153.382,4.7,menengah
2022-11-05,118.504,4.1,menengah
2022-11-05,88.998,5,menengah
2022-11-05,10,4.6,dangkal
2022-11-04,221.88,4.6,menengah
2022-11-04,111.193,4,menengah
2022-11-04,27.019,4.3,dangkal
2022-11-04,72.203,4.9,menengah
2022-11-04,231.713,4.4,menengah
2022-11-03,42.085,4.3,dangkal
2022-11-03,66.213,4.9,dangkal
2022-11-03,79.224,5.3,menengah
2022-11-03,10,4.3,dangkal
2022-11-03,95.407,4.5,menengah
2022-11-02,10,4.4,dangkal
2022-11-02,174.048,4.5,menengah
2022-11-01,10,4.4,dangkal
2022-11-01,121.777,4.9,menengah
2022-11-01,10,4.5,dangkal
2022-10-31,23.561,4.1,dangkal
2022-10-31,127.513,4.1,menengah
2022-10-31,9.217,4.3,dangkal
2022-10-31,9.445,4.3,dangkal
2022-10-31,10,4.2,dangkal
2022-10-31,37.936,4.1,dangkal
2022-10-31,69.253,4.9,dangkal
2022-10-31,113.216,4.2,menengah
2022-10-30,179.876,5.2,menengah
2022-10-30,48.723,4.9,dangkal
2022-10-30,14.534,4.5,dangkal
2022-10-30,10.118,4.3,dangkal
2022-10-30,206.271,4.6,menengah
2022-10-30,10,4.6,dangkal
2022-10-29,40.741,4.6,dangkal
2022-10-29,10,4.5,dangkal
2022-10-28,29.962,4.5,dangkal
2022-10-28,205.935,4.5,menengah
2022-10-28,10,4.4,dangkal
2022-10-27,10.694,4.8,dangkal
2022-10-27,10,4.6,dangkal
2022-10-25,213.146,4.5,menengah
2022-10-25,25.856,4.3,dangkal
2022-10-25,36.167,4.3,dangkal
2022-10-24,10,4.4,dangkal
2022-10-23,41.964,4.3,dangkal
2022-10-23,10.522,4.3,dangkal
2022-10-23,79.769,4.4,menengah
2022-10-23,231.665,5.1,menengah
2022-10-22,33.367,4.5,dangkal
2022-10-21,21.569,4.6,dangkal
2022-10-21,232.808,4.3,menengah
2022-10-21,9.359,4.4,dangkal
2022-10-21,10,4.4,dangkal
2022-10-20,11.03,4.9,dangkal
2022-10-20,61.549,4.1,dangkal
2022-10-20,77.164,4.5,menengah
2022-10-20,35,4.6,dangkal
2022-10-19,113.567,4.6,menengah
2022-10-19,52.602,4.1,dangkal
2022-10-19,68.269,5.1,dangkal
2022-10-19,10,4.3,dangkal
2022-10-18,71.968,4.6,menengah
2022-10-18,9.759,4.4,dangkal
2022-10-17,59.494,4.3,dangkal
2022-10-17,140.893,5,menengah
2022-10-17,228.926,4.3,menengah
2022-10-17,10,5,dangkal
2022-10-17,150.098,4.3,menengah
2022-10-16,110.948,4.1,menengah
2022-10-16,243.98,3.7,menengah
2022-10-16,149.834,4.4,menengah
2022-10-16,10,4.1,dangkal
2022-10-15,140.174,4.9,menengah
2022-10-15,37.214,4.1,dangkal
2022-10-15,97.04,4,menengah
2022-10-14,11.291,4.3,dangkal
2022-10-13,10,4.5,dangkal
2022-10-12,9.739,4.7,dangkal
2022-10-12,8.832,4.3,dangkal
2022-10-12,157.806,5,menengah
2022-10-12,14.667,4.1,dangkal
2022-10-12,51.014,5.1,dangkal
2022-10-12,40,4.2,dangkal
2022-10-12,69.863,4.5,dangkal
2022-10-11,5.238,4.7,dangkal
2022-10-11,49.23,4.8,dangkal
2022-10-11,10,4.1,dangkal
2022-10-10,45.905,4.5,dangkal
2022-10-10,22.966,4.2,dangkal
2022-10-10,117.225,4.3,menengah
2022-10-10,59.166,4.8,dangkal
2022-10-10,35,4.2,dangkal
2022-10-10,114.087,4.2,menengah
2022-10-09,10,4.3,dangkal
2022-10-09,27.539,4.6,dangkal
2022-10-09,17.699,4.5,dangkal
2022-10-09,44.743,4.9,dangkal
2022-10-09,78.38,4.2,menengah
2022-10-08,10,4.9,dangkal
2022-10-08,13.579,5.1,dangkal
2022-10-08,35,4.5,dangkal
2022-10-07,10,4.6,dangkal
2022-10-07,103.262,4.2,menengah
2022-10-07,10,4.9,dangkal
2022-10-06,52.657,4.4,dangkal
2022-10-06,3.604,4.9,dangkal
2022-10-06,9.596,4.3,dangkal
2022-10-06,108.524,4,menengah
2022-10-06,45.874,4.5,dangkal
2022-10-06,35,4.4,dangkal
2022-10-05,558.111,4,dalam
2022-10-04,28.783,5.1,dangkal
2022-10-04,117.641,4.3,menengah
2022-10-04,9.125,4.1,dangkal
2022-10-04,10,4.6,dangkal
2022-10-03,10,4.3,dangkal
2022-10-02,253.362,4.5,menengah
2022-10-02,376.141,4.3,dalam
2022-10-02,70.112,5,menengah
2022-10-02,33.844,4.2,dangkal
2022-10-02,10,4,dangkal
2022-10-01,10,4.4,dangkal
2022-10-01,14.709,4.3,dangkal
2022-10-01,59.88,4.9,dangkal
2022-10-01,231.415,4.2,menengah
2022-10-01,70.695,4.4,menengah
2022-09-30,10,4.8,dangkal
2022-09-30,10.098,5,dangkal
2022-09-30,10,4.6,dangkal
2022-09-30,20.955,5,dangkal
2022-09-30,12.802,4.6,dangkal
2022-09-30,18.363,5.9,dangkal
2022-09-30,10,4.2,dangkal
2022-09-30,42.829,4.5,dangkal
2022-09-30,148.697,4.3,menengah
2022-09-30,10,4.4,dangkal
2022-09-29,10,4.2,dangkal
2022-09-29,10,4.1,dangkal
2022-09-29,221.295,4.5,menengah
2022-09-29,36.993,4.5,dangkal
2022-09-29,26.41,5.4,dangkal
2022-09-28,73.152,4.6,menengah
2022-09-28,127.304,4,menengah
2022-09-28,55.746,4.6,dangkal
2022-09-28,35,4.5,dangkal
2022-09-26,53.164,4,dangkal
2022-09-26,465.079,4.4,dalam
2022-09-25,72.791,4.3,menengah
2022-09-24,74.072,4.9,menengah
2022-09-23,42.181,6.2,dangkal
2022-09-23,168.865,5,menengah
2022-09-23,129.819,4.5,menengah
2022-09-22,35,4.3,dangkal
2022-09-22,9.746,4.8,dangkal
2022-09-22,265.468,4.2,menengah
2022-09-21,84.179,4.3,menengah
2022-09-21,33.126,4.4,dangkal
2022-09-21,42.891,4.3,dangkal
2022-09-21,60.969,5,dangkal
2022-09-21,57.878,4.1,dangkal
2022-09-20,19.227,5,dangkal
2022-09-20,163.895,4,menengah
2022-09-20,35,4.3,dangkal
2022-09-20,182.377,4,menengah
2022-09-20,10,4,dangkal
2022-09-20,10,4.4,dangkal
2022-09-19,178.086,4.3,menengah
2022-09-19,37.543,4.2,dangkal
2022-09-19,114.824,4.2,menengah
2022-09-18,189.379,4.1,menengah
2022-09-17,285.706,4.4,menengah
2022-09-17,10,4.4,dangkal
2022-09-16,111.572,4.4,menengah
2022-09-16,101.318,4.6,menengah
2022-09-16,67.564,4.5,dangkal
2022-09-15,29.935,4.4,dangkal
2022-09-15,19.034,4.8,dangkal
2022-09-15,30.907,4.1,dangkal
2022-09-14,10,4.2,dangkal
2022-09-13,28.562,4.4,dangkal
2022-09-13,92.148,4.9,menengah
2022-09-13,10,4.7,dangkal
2022-09-13,10,4.4,dangkal
2022-09-13,10,4.2,dangkal
2022-09-13,29.589,4.6,dangkal
2022-09-12,67.889,4.1,dangkal
2022-09-12,29.885,4.2,dangkal
2022-09-12,10,4.8,dangkal
2022-09-12,128.031,4.5,menengah
2022-09-12,178.1,4.4,menengah
2022-09-11,10,4.4,dangkal
2022-09-11,10,4.5,dangkal
2022-09-11,18.095,4.9,dangkal
2022-09-11,10,4.8,dangkal
2022-09-11,90.991,4.6,menengah
2022-09-11,57.869,4.5,dangkal
2022-09-11,10,4.4,dangkal
2022-09-11,10,4.7,dangkal
2022-09-11,19.316,4.3,dangkal
2022-09-11,10,4.5,dangkal
2022-09-11,10,4.4,dangkal
2022-09-11,10,4.4,dangkal
2022-09-11,90.577,4.3,menengah
2022-09-11,541.62,4,dalam
2022-09-11,155.803,4.2,menengah
2022-09-11,17.425,4.8,dangkal
2022-09-10,10,5.7,dangkal
2022-09-10,20,6,dangkal
2022-09-10,37.796,4.1,dangkal
2022-09-10,10,4.9,dangkal
2022-09-10,83.554,4.1,menengah
2022-09-10,10,4.4,dangkal
2022-09-10,10,4.7,dangkal
2022-09-10,10,4.2,dangkal
2022-09-10,10,4.6,dangkal
2022-09-10,10,4.2,dangkal
2022-09-10,10,4.3,dangkal
2022-09-10,10,4.6,dangkal
2022-09-10,10,4.6,dangkal
2022-09-10,21,6.2,dangkal
2022-09-09,10,5,dangkal
2022-09-09,30,5.9,dangkal
2022-09-09,18,6.2,dangkal
2022-09-09,10,4.6,dangkal
2022-09-09,56.678,4.6,dangkal
2022-09-09,36.724,5.2,dangkal
2022-09-09,608.287,4.2,dalam
2022-09-08,8.703,4.6,dangkal
2022-09-08,56.123,4.8,dangkal
2022-09-08,29.605,4.2,dangkal
2022-09-08,10,5.1,dangkal
2022-09-08,36.312,4.3,dangkal
2022-09-08,56.118,4.4,dangkal
2022-09-08,43.133,4.3,dangkal
2022-09-07,10,4.7,dangkal
2022-09-07,159.254,4.6,menengah
2022-09-07,141.792,5.1,menengah
2022-09-07,34,5.4,dangkal
2022-09-07,102.982,4.2,menengah
2022-09-07,122.271,4.5,menengah
2022-09-07,35,4,dangkal
2022-09-06,128.468,4.1,menengah
2022-09-06,185.226,4.5,menengah
2022-09-06,84.644,4.3,menengah
2022-09-06,10,4.4,dangkal
2022-09-05,10.161,4.5,dangkal
2022-09-05,55.951,4.8,dangkal
2022-09-05,27.087,4.3,dangkal
2022-09-05,170.73,4.2,menengah
2022-09-04,10,4.5,dangkal
2022-09-04,49.426,4,dangkal
2022-09-04,55.021,5.1,dangkal
2022-09-04,155.939,4.2,menengah
2022-09-03,15.042,4.5,dangkal
2022-09-03,10,4.2,dangkal
2022-09-03,69.19,4.4,dangkal
2022-09-03,14.13,4.4,dangkal
2022-09-02,129.365,4.7,menengah
2022-09-02,60.247,4.7,dangkal
2022-08-31,538.417,4.4,dalam
2022-08-31,28.49,4.6,dangkal
2022-08-30,126.249,4.5,menengah
2022-08-30,274.505,4.1,menengah
2022-08-30,241.869,4.4,menengah
2022-08-30,156.814,4.1,menengah
2022-08-30,162.233,4.5,menengah
2022-08-30,401.077,4.5,dalam
2022-08-29,193.176,4.5,menengah
2022-08-29,20.899,4.6,dangkal
2022-08-29,18.54,4.6,dangkal
2022-08-29,19.55,4.4,dangkal
2022-08-29,19.114,4.4,dangkal
2022-08-29,16.453,4.4,dangkal
2022-08-29,20.596,4.6,dangkal
2022-08-29,20.73,4.5,dangkal
2022-08-29,103.906,4.8,menengah
2022-08-29,17.147,4.2,dangkal
2022-08-29,49.613,4.3,dangkal
2022-08-29,17.567,4.7,dangkal
2022-08-29,17,6.2,dangkal
2022-08-28,43,5.7,dangkal
2022-08-28,10,4.4,dangkal
2022-08-28,16.793,4.9,dangkal
2022-08-28,73.121,4.3,menengah
2022-08-28,35,4.5,dangkal
2022-08-28,361.562,4.3,dalam
2022-08-27,10,4.6,dangkal
2022-08-26,141.922,4.3,menengah
2022-08-26,58.23,4.5,dangkal
2022-08-26,108.107,4.6,menengah
2022-08-26,10,4.4,dangkal
2022-08-25,133.532,4.7,menengah
2022-08-25,95.132,4.1,menengah
2022-08-25,35,5,dangkal
2022-08-25,45.444,4.3,dangkal
2022-08-24,40.383,4.9,dangkal
2022-08-24,108.136,4.3,menengah
2022-08-24,57.472,4.7,dangkal
2022-08-23,25.585,5.1,dangkal
2022-08-23,45.258,6.2,dangkal
2022-08-23,87.85,5,menengah
2022-08-23,10,4.5,dangkal
2022-08-22,74.751,4.3,menengah
2022-08-22,35,4.4,dangkal
2022-08-22,10.143,4.5,dangkal
2022-08-22,165.894,4,menengah
2022-08-22,90.795,4.6,menengah
2022-08-22,128,5.4,menengah
2022-08-22,156.488,4.3,menengah
2022-08-21,60.893,4.7,dangkal
2022-08-21,9.987,4.3,dangkal
2022-08-21,51.274,4.9,dangkal
2022-08-20,10,4,dangkal
2022-08-20,121.457,4.4,menengah
2022-08-20,10,4.2,dangkal
2022-08-20,10,4.4,dangkal
2022-08-20,10,4.4,dangkal
2022-08-19,119.511,4.5,menengah
2022-08-18,8.085,4.4,dangkal
2022-08-18,102.101,4.5,menengah
2022-08-18,122.481,4.2,menengah
2022-08-18,173.104,5.5,menengah
2022-08-17,19.012,4.5,dangkal
2022-08-17,208.441,4.4,menengah
2022-08-17,58.212,4.5,dangkal
2022-08-17,35,4.2,dangkal
2022-08-17,250.21,4.4,menengah
2022-08-16,23.901,4.3,dangkal
2022-08-16,13.261,4.6,dangkal
2022-08-16,61.961,4.5,dangkal
2022-08-16,24.75,4.6,dangkal
2022-08-15,42.93,4.7,dangkal
2022-08-15,222.716,4,menengah
2022-08-15,10,4.9,dangkal
2022-08-15,26.833,4,dangkal
2022-08-15,39.693,4.7,dangkal
2022-08-15,552.772,4.8,dalam
2022-08-15,153.973,4.6,menengah
2022-08-15,152.56,4.1,menengah
2022-08-15,38.021,4.8,dangkal
2022-08-14,128.295,4.2,menengah
2022-08-14,47.448,4.5,dangkal
2022-08-14,30,5.7,dangkal
2022-08-14,107.766,4.4,menengah
2022-08-12,71.342,4.3,menengah
2022-08-11,44.39,4,dangkal
2022-08-11,151.758,4.2,menengah
2022-08-11,222.343,4.3,menengah
2022-08-11,79.103,4.3,menengah
2022-08-11,576.593,4.4,dalam
2022-08-10,37.475,4.5,dangkal
2022-08-10,69,4.4,dangkal
2022-08-10,10,4.4,dangkal
2022-08-09,22.134,4.3,dangkal
2022-08-09,21.334,4.5,dangkal
2022-08-09,11.134,4.8,dangkal
2022-08-09,10,4.4,dangkal
2022-08-09,35,4.7,dangkal
2022-08-08,35,4.7,dangkal
2022-08-08,70.495,4.5,menengah
2022-08-08,103.888,4.2,menengah
2022-08-08,155.096,4.5,menengah
2022-08-07,35,4.1,dangkal
2022-08-07,52.321,4.9,dangkal
2022-08-06,96.618,4.1,menengah
2022-08-06,10,4.8,dangkal
2022-08-05,10,4.6,dangkal
2022-08-05,58.172,4.2,dangkal
2022-08-05,10,4.1,dangkal
2022-08-05,10,4.9,dangkal
2022-08-04,6.911,4.4,dangkal
2022-08-04,146.898,4.1,menengah
2022-08-03,187.04,4.6,menengah
2022-08-03,10,4.1,dangkal
2022-08-03,10,4.2,dangkal
2022-08-02,48.818,4,dangkal
2022-08-02,133.358,4.5,menengah
2022-08-02,17.014,4.2,dangkal
2022-08-02,182.797,4.5,menengah
2022-08-02,10,4.3,dangkal
2022-08-02,126.928,4.4,menengah
2022-08-01,258.257,4.4,menengah
2022-08-01,111.125,4.6,menengah
2022-08-01,241.803,4.3,menengah
2022-08-01,59.6,4.4,dangkal
2022-07-31,35,4.1,dangkal
2022-07-31,78.676,4.4,menengah
2022-07-31,567.854,4.1,dalam
2022-07-31,176.002,4,menengah
2022-07-31,74.145,5.1,menengah
2022-07-30,85.969,4.4,menengah
2022-07-30,15.458,4.2,dangkal
2022-07-30,329.055,4.5,dalam
2022-07-29,10,4.5,dangkal
2022-07-29,10,4.9,dangkal
2022-07-29,43.552,4.6,dangkal
2022-07-29,10,4.4,dangkal
2022-07-29,179.035,4.1,menengah
2022-07-28,33.051,4.3,dangkal
2022-07-28,49.127,4.7,dangkal
2022-07-27,49.556,4.7,dangkal
2022-07-26,57.33,4.3,dangkal
2022-07-26,42.338,4.3,dangkal
2022-07-25,514.735,4.2,dalam
2022-07-25,116.704,4.4,menengah
2022-07-24,123.073,4.3,menengah
2022-07-24,10,4.5,dangkal
2022-07-24,10.83,5.3,dangkal
2022-07-24,10,4.3,dangkal
2022-07-23,166.244,4.3,menengah
2022-07-23,10,5.4,dangkal
2022-07-23,10,4.7,dangkal
2022-07-23,10,4,dangkal
2022-07-23,10,5.4,dangkal
2022-07-22,71.119,4.1,menengah
2022-07-22,190.181,4.3,menengah
2022-07-21,35,4.9,dangkal
2022-07-21,239,4.4,menengah
2022-07-21,10,4.2,dangkal
2022-07-21,10,4.9,dangkal
2022-07-21,80.305,4.4,menengah
2022-07-21,10,4.4,dangkal
2022-07-20,10,4.4,dangkal
2022-07-20,92.814,4.6,menengah
2022-07-20,58.144,4.4,dangkal
2022-07-19,10,4.9,dangkal
2022-07-19,10,4.3,dangkal
2022-07-19,73.95,4.4,menengah
2022-07-18,141.63,4.4,menengah
2022-07-18,41.803,4.4,dangkal
2022-07-18,10,4.8,dangkal
2022-07-18,10,4.2,dangkal
2022-07-17,193.91,4.3,menengah
2022-07-17,39.84,4,dangkal
2022-07-17,112.11,5.2,menengah
2022-07-17,44.33,4.5,dangkal
2022-07-17,37.06,5.1,dangkal
2022-07-16,10,4.5,dangkal
2022-07-16,368.74,4.5,dalam
2022-07-15,115.05,4.4,menengah
2022-07-14,10,4,dangkal
2022-07-14,10,4.3,dangkal
2022-07-14,165.66,4.1,menengah
2022-07-14,210.239,4.4,menengah
2022-07-14,36.017,4.7,dangkal
2022-07-14,60.99,4.4,dangkal
2022-07-14,46.798,4.5,dangkal
2022-07-14,35.565,5,dangkal
2022-07-14,10,4,dangkal
2022-07-14,95.695,4.6,menengah
2022-07-14,78.452,4.9,menengah
2022-07-13,142.833,4.4,menengah
2022-07-12,35.924,4.6,dangkal
2022-07-12,10,4.4,dangkal
2022-07-12,46.1,4.7,dangkal
2022-07-12,35,4.9,dangkal
2022-07-12,51.01,5,dangkal
2022-07-11,79.54,4.5,menengah
2022-07-11,253.41,4.2,menengah
2022-07-11,10,4.1,dangkal
2022-07-11,56.13,4.6,dangkal
2022-07-11,58.95,4.6,dangkal
2022-07-11,41.411,4.5,dangkal
2022-07-10,35,4.3,dangkal
2022-07-10,106.325,4.2,menengah
2022-07-10,154.65,4.3,menengah
2022-07-10,8.998,4.3,dangkal
2022-07-10,43.837,4.4,dangkal
2022-07-10,10,4.6,dangkal
2022-07-09,18.26,4.4,dangkal
2022-07-09,58.284,4.2,dangkal
2022-07-09,60.493,4.6,dangkal
2022-07-09,47.788,4.7,dangkal
2022-07-09,10,4.3,dangkal
2022-07-09,35,4.2,dangkal
2022-07-09,45.906,5,dangkal
2022-07-09,56.35,5.1,dangkal
2022-07-09,35,4.1,dangkal
2022-07-08,27.627,4.5,dangkal
2022-07-08,41.048,5.2,dangkal
2022-07-08,56.626,4.8,dangkal
2022-07-08,508.39,4.2,dalam
2022-07-06,33.437,4.1,dangkal
2022-07-06,226.779,4.3,menengah
2022-07-06,7.409,5.2,dangkal
2022-07-06,55.32,4.7,dangkal
2022-07-05,78.37,4.5,menengah
2022-07-05,64.56,4.6,dangkal
2022-07-05,63.904,4.4,dangkal
2022-07-05,10,4.5,dangkal
2022-07-05,208.665,4.1,menengah
2022-07-05,10,4.4,dangkal
2022-07-04,51.802,4.5,dangkal
2022-07-04,10,4.3,dangkal
2022-07-04,60.33,4.3,dangkal
2022-07-03,91.81,4.4,menengah
2022-07-03,179.26,4.6,menengah
2022-07-03,228.82,4.3,menengah
2022-07-03,35,4.4,dangkal
2022-07-03,80.39,4.3,menengah
2022-07-03,5.55,4.9,dangkal
2022-07-03,13.934,4.4,dangkal
2022-07-02,21.222,5.3,dangkal
2022-07-02,09.04,4.5,dalam
2022-07-02,44.64,4.4,dangkal
2022-07-02,10,4.1,dangkal
2022-07-02,107.84,4.2,menengah
2022-07-02,112.45,4.3,menengah
2022-07-01,26.88,4.8,dangkal
2022-07-01,35,4.3,dangkal
2022-07-01,36.86,4.4,dangkal
2022-06-30,10,4.3,dangkal
2022-06-30,138.83,4.2,menengah
2022-06-30,135.28,4.5,menengah
2022-06-30,136.36,4,menengah
2022-06-30,128.8,4.3,menengah
2022-06-30,91.49,4.5,menengah
2022-06-29,10,4.5,dangkal
2022-06-29,43.93,4.9,dangkal
2022-06-28,63.74,4.4,dangkal
2022-06-28,102.45,5,menengah
2022-06-28,10,4.7,dangkal
2022-06-28,35,4.4,dangkal
2022-06-27,10,4.2,dangkal
2022-06-26,179,4.2,menengah
2022-06-26,35,4.3,dangkal
2022-06-26,113.94,4.3,menengah
2022-06-25,126.37,4.2,menengah
2022-06-25,200.93,4.3,menengah
2022-06-25,112.34,4.4,menengah
2022-06-25,10,4.3,dangkal
2022-06-24,50.54,5.1,dangkal
2022-06-24,193.47,4.3,menengah
2022-06-24,166.76,4.5,menengah
2022-06-23,10,4.5,dangkal
2022-06-23,35,4.4,dangkal
2022-06-23,10,4.5,dangkal
2022-06-23,464.23,4.1,dalam
2022-06-23,152.43,4.9,menengah
2022-06-23,10,4.3,dangkal
2022-06-23,35,4.2,dangkal
2022-06-23,220.352,4.1,menengah
2022-06-23,39.15,4.5,dangkal
2022-06-22,248.09,4.1,menengah
2022-06-22,53.18,4.4,dangkal
2022-06-22,52.11,4.8,dangkal
2022-06-22,10,4.9,dangkal
2022-06-22,499.8,5.6,dalam
2022-06-22,35,4.1,dangkal
2022-06-21,10,5,dangkal
2022-06-21,78.166,4.2,menengah
2022-06-21,88.05,4.6,menengah
2022-06-21,42.2,4.6,dangkal
2022-06-20,128.58,4.4,menengah
2022-06-20,10,4.4,dangkal
2022-06-20,131.75,4.2,menengah
2022-06-20,162.57,4.6,menengah
2022-06-20,34.92,4.6,dangkal
2022-06-19,191.62,4.1,menengah
2022-06-18,241.36,4,menengah
2022-06-18,66.86,5.3,dangkal
2022-06-18,60.54,4.2,dangkal
2022-06-17,306.82,4.7,dalam
2022-06-17,10,4.4,dangkal
2022-06-16,133.91,4.8,menengah
2022-06-16,38.99,4,dangkal
2022-06-15,200.68,4.4,menengah
2022-06-15,170.05,4,menengah
2022-06-15,10,4.4,dangkal
2022-06-15,250.56,4.2,menengah
