"Duration","Amplitude","Type"
"61.44","10","ROCKFALL"
"92.16","14","ROCKFALL"
"85.12","4","ROCKFALL"
"86.4","3","ROCKFALL"
"104","11","ROCKFALL"
"100.48","4","ROCKFALL"
"59.2","4","ROCKFALL"
"97.92","19","ROCKFALL"
"9.56","3","MP"
"49.28","4","ROCKFALL"
"105.6","3","ROCKFALL"
"91.52","6","ROCKFALL"
"79.04","5","ROCKFALL"
"65.92","3","ROCKFALL"
"48.64","7","ROCKFALL"
"93.44","4","ROCKFALL"
"87.92","3","ROCKFALL"
"84.68","11","ROCKFALL"
"63.64","3","ROCKFALL"
"139.68","17","ROCKFALL"
"60.88","3","ROCKFALL"
"63.08","5","ROCKFALL"
"65.64","3","ROCKFALL"
"67.84","3","ROCKFALL"
"71.2","3","ROCKFALL"
"79.6","3","ROCKFALL"
"100.92","4","ROCKFALL"
"88","12","ROCKFALL"
"52.8","4","ROCKFALL"
"56.96","3","TECT"
"23.68","4","ROCKFALL"
"40.64","3","ROCKFALL"
"120.96","7","ROCKFALL"
"60.48","7","ROCKFALL"
"56.32","3","ROCKFALL"
"6.16","3","MP"
"43.52","8","ROCKFALL"
"70.72","4","ROCKFALL"
"155.2","19","ROCKFALL"
"86.72","9","ROCKFALL"
"121.8","10","ROCKFALL"
"90.24","3","ROCKFALL"
"8","3","MP"
"91.52","4","ROCKFALL"
"84.16","3","ROCKFALL"
"52.6","6","ROCKFALL"
"78.36","20","ROCKFALL"
"5.56","3","MP"
"115.16","17","ROCKFALL"
"58.28","3","ROCKFALL"
"32.84","27","ROCKFALL"
"89.32","3","ROCKFALL"
"83.4","5","ROCKFALL"
"5.36","3","MP"
"136.28","5","ROCKFALL"
"84","11","ROCKFALL"
"116.4","10","ROCKFALL"
"6.8","5","MP"
"23.52","12","ROCKFALL"
"20.24","11","ROCKFALL"
"63.44","3","ROCKFALL"
"117.68","22","ROCKFALL"
"63.28","3","ROCKFALL"
"82.52","6","ROCKFALL"
"58.04","4","ROCKFALL"
"39.2","4","TECT"
"11.84","3","LF"
"36.92","3","ROCKFALL"
"86.8","10","ROCKFALL"
"102.56","5","ROCKFALL"
"9.8","4","MP"
"94.8","3","ROCKFALL"
"82.24","3","ROCKFALL"
"89.6","6","ROCKFALL"
"73.44","3","ROCKFALL"
"95.84","24","ROCKFALL"
"75.56","3","ROCKFALL"
"77.8","10","ROCKFALL"
"89.12","3","ROCKFALL"
"90.68","9","ROCKFALL"
"86.88","3","ROCKFALL"
"9.84","8","MP"
"6.32","9","MP"
"75.64","3","ROCKFALL"
"29.32","3","ROCKFALL"
"113.36","4","ROCKFALL"
"91.36","4","ROCKFALL"
"63.68","9","ROCKFALL"
"23.8","5","ROCKFALL"
"39.4","4","ROCKFALL"
"85.2","27","ROCKFALL"
"127.84","8","ROCKFALL"
"85.96","3","ROCKFALL"
"84.28","3","ROCKFALL"
"16.32","7","ROCKFALL"
"90.72","5","ROCKFALL"
"18.8","4","ROCKFALL"
"81.16","6","ROCKFALL"
"80.76","3","ROCKFALL"
"154.72","15","ROCKFALL"
"7.88","15","MP"
"24.56","4","ROCKFALL"
"84.88","4","ROCKFALL"
"95.24","11","ROCKFALL"
"83.32","7","ROCKFALL"
"6.84","14","MP"
"78.12","8","ROCKFALL"
"84.76","4","ROCKFALL"
"77.24","6","ROCKFALL"
"35.96","3","ROCKFALL"
"81.28","3","ROCKFALL"
"73.4","5","ROCKFALL"
"96.72","11","ROCKFALL"
"87.72","12","ROCKFALL"
"83.64","3","ROCKFALL"
"114.68","7","ROCKFALL"
"70.92","3","ROCKFALL"
"82.64","8","ROCKFALL"
"78.92","5","ROCKFALL"
"89.36","18","ROCKFALL"
"46.68","10","ROCKFALL"
"8.92","35","VTB"
"181.08","7","ROCKFALL"
"129.24","12","ROCKFALL"
"76.8","4","ROCKFALL"
"9.76","30","VTB"
"15.12","STRONG","VTB"
"113.4","5","ROCKFALL"
"73.64","6","ROCKFALL"
"67.04","5","ROCKFALL"
"70.68","7","ROCKFALL"
"91.96","13","ROCKFALL"
"34.08","6","ROCKFALL"
"77.32","27","ROCKFALL"
"7.64","5","MP"
"6.88","3","MP"
"76.72","7","ROCKFALL"
"87.64","7","ROCKFALL"
"6.76","3","MP"
"6.84","4","MP"
"6.08","4","MP"
"141.4","8","ROCKFALL"
"116.92","4","ROCKFALL"
"103.36","4","ROCKFALL"
"9.76","22","MP"
"144.76","5","ROCKFALL"
"96.68","12","ROCKFALL"
"95.2","5","ROCKFALL"
"147.24","5","ROCKFALL"
"96.36","5","ROCKFALL"
"66.76","7","ROCKFALL"
"6.16","8","MP"
"70.28","7","ROCKFALL"
"9.4","70","VTB"
"59.44","4","ROCKFALL"
"95.72","28","ROCKFALL"
"28.36","5","ROCKFALL"
"48.12","6","ROCKFALL"
"65.96","4","ROCKFALL"
"90.36","4","ROCKFALL"
"5.4","3","MP"
"7.76","6","MP"
"7.84","4","MP"
"6.04","5","MP"
"7.16","3","MP"
"9.64","47","VTB"
"5.96","3","MP"
"146.2","10","ROCKFALL"
"6.08","3","MP"
"123","12","ROCKFALL"
"86.6","13","TECT"
"6.96","3","MP"
"79.48","9","ROCKFALL"
"5.64","3","MP"
"5.96","12","MP"
"73.52","4","ROCKFALL"
"143.76","5","ROCKFALL"
"176","10","ROCKFALL"
"89.24","4","ROCKFALL"
"135.8","27","ROCKFALL"
"62.2","3","ROCKFALL"
"90.56","6","ROCKFALL"
"72.8","4","ROCKFALL"
"79.6","10","ROCKFALL"
"99.52","8","ROCKFALL"
"162.28","19","ROCKFALL"
"71.52","3","ROCKFALL"
"75.28","3","ROCKFALL"
"73.24","4","ROCKFALL"
"7.72","4","MP"
"121.76","21","ROCKFALL"
"72.36","3","ROCKFALL"
"91.2","8","ROCKFALL"
"92.2","4","ROCKFALL"
"69.48","5","ROCKFALL"
"89.64","4","ROCKFALL"
"33.52","STRONG","VTB"
"7.44","8","MP"
"7.24","8","MP"
"6.12","3","MP"
"7.16","17","MP"
"65.92","3","ROCKFALL"
"89.12","18","ROCKFALL"
"52.24","3","ROCKFALL"
"69.12","3","ROCKFALL"
"71.2","6","ROCKFALL"
"61.6","3","ROCKFALL"
"7.48","6","MP"
"74.28","12","ROCKFALL"
"107.76","9","ROCKFALL"
"141.12","16","ROCKFALL"
"59.16","4","ROCKFALL"
"6.2","3","MP"
"94.92","3","ROCKFALL"
"54.44","3","ROCKFALL"
"123.28","4","ROCKFALL"
"193.44","7","ROCKFALL"
"5.88","3","MP"
"98.04","3","ROCKFALL"
"98.64","4","ROCKFALL"
"5.12","3","MP"
"78.6","10","ROCKFALL"
"82.44","3","ROCKFALL"
"5.92","3","MP"
"6.2","3","MP"
"7.16","5","MP"
"133.24","6","ROCKFALL"
"12.04","40","VTB"
"107.36","4","ROCKFALL"
"151.28","5","ROCKFALL"
"136.6","6","ROCKFALL"
"111.32","4","ROCKFALL"
"92.44","3","ROCKFALL"
"133.76","3","ROCKFALL"
"83.36","3","ROCKFALL"
"96.72","3","ROCKFALL"
"121.28","3","ROCKFALL"
"70.16","3","ROCKFALL"
"118.88","8","ROCKFALL"
"6.44","3","MP"
"23.8","3","ROCKFALL"
"137.84","9","ROCKFALL"
"89.84","7","ROCKFALL"
"154.04","3","ROCKFALL"
"88.32","3","ROCKFALL"
"120.56","12","ROCKFALL"
"111.68","10","ROCKFALL"
"121.36","3","ROCKFALL"
"116.72","9","ROCKFALL"
"20","3","ROCKFALL"
"80.72","6","ROCKFALL"
"171.84","4","ROCKFALL"
"88.36","4","ROCKFALL"
"164.68","9","ROCKFALL"
"15.48","4","ROCKFALL"
"70.72","3","ROCKFALL"
"119.6","6","ROCKFALL"
"102.76","17","ROCKFALL"
"4.6","4","MP"
"65.76","3","ROCKFALL"
"45.68","4","ROCKFALL"
"169.84","37","ROCKFALL"
"5","3","MP"
"7.6","20","MP"
"38.2","3","ROCKFALL"
"127","7","ROCKFALL"
"78.44","3","ROCKFALL"
"57.48","3","ROCKFALL"
"67.16","3","ROCKFALL"
"82.64","26","ROCKFALL"
"73.08","3","ROCKFALL"
"62.96","4","ROCKFALL"
"61.8","8","ROCKFALL"
"63.56","10","ROCKFALL"
"34.12","3","TECT"
"120.34","15","ROCKFALL"
"59.24","6","ROCKFALL"
"84","12","ROCKFALL"
"7.44","7","MP"
"9.56","6","MP"
"6.52","2","MP"
"89.56","7","ROCKFALL"
"7.68","9","MP"
"53.8","3","ROCKFALL"
"77.04","4","ROCKFALL"
"78.88","4","ROCKFALL"
"149.52","6","ROCKFALL"
"41.16","3","ROCKFALL"
"10.08","24","VTB"
"15.24","STRONG","VTB"
"6.92","5","MP"
"7.04","2","MP"
"57.44","3","ROCKFALL"
"55.08","3","ROCKFALL"
"61.88","4","ROCKFALL"
"127.72","12","ROCKFALL"
"79.64","4","ROCKFALL"
"13.36","60","VTB"
"52.4","3","ROCKFALL"
"99.36","3","ROCKFALL"
"91.32","5","ROCKFALL"
"7.48","17","MP"
"64","3","ROCKFALL"
"106.88","24","ROCKFALL"
"7.4","6","MP"
"82.16","3","ROCKFALL"
"108.44","9","ROCKFALL"
"46.32","3","ROCKFALL"
"138.36","3","ROCKFALL"
"67.8","3","ROCKFALL"
"6.72","3","MP"
"72.2","3","ROCKFALL"
"58.92","4","ROCKFALL"
"56.56","5","ROCKFALL"
"7.88","3","MP"
"75.52","4","ROCKFALL"
"10.68","47","VTB"
"79.8","5","ROCKFALL"
"98.04","8","ROCKFALL"
"78.48","11","ROCKFALL"
"58.32","13","ROCKFALL"
"118.6","15","ROCKFALL"
"173.96","9","ROCKFALL"
"6.52","5","MP"
"41.84","3","ROCKFALL"
"11.12","50","VTB"
"88.4","3","ROCKFALL"
"104.24","3","ROCKFALL"
"95.08","3","ROCKFALL"
"112.88","3","ROCKFALL"
"76.32","3","ROCKFALL"
"69.36","9","ROCKFALL"
"28.92","4","ROCKFALL"
"57.6","5","ROCKFALL"
"86.4","3","ROCKFALL"
"6.64","4","MP"
"74.92","7","ROCKFALL"
"52.44","3","ROCKFALL"
"53.4","3","ROCKFALL"
"6.32","7","MP"
"46.2","3","ROCKFALL"
"31.6","4","ROCKFALL"
"74.36","3","ROCKFALL"
"89.72","3","ROCKFALL"
"19.88","7","ROCKFALL"
"43.96","3","ROCKFALL"
"124.12","7","ROCKFALL"
"7.28","3","MP"
"73.88","5","ROCKFALL"
"87.12","23","ROCKFALL"
"182","14","ROCKFALL"
"107.36","6","ROCKFALL"
"86.32","8","ROCKFALL"
"60.4","3","ROCKFALL"
"60","3","ROCKFALL"
"90.16","5","ROCKFALL"
"74.28","3","ROCKFALL"
"124.48","12","ROCKFALL"
"89.92","13","ROCKFALL"
"6.48","4","MP"
"6.92","4","MP"
"150.76","12","ROCKFALL"
"74.96","7","ROCKFALL"
"60.72","5","ROCKFALL"
"60.72","2","ROCKFALL"
"72.64","3","ROCKFALL"
"144.08","25","ROCKFALL"
"38.24","3","TECT"
"140.32","7","ROCKFALL"
"7.64","6","MP"
"117.08","11","ROCKFALL"
"77.2","5","ROCKFALL"
"154.36","20","ROCKFALL"
"8.6","8","MP"
"55.12","5","ROCKFALL"
"73.28","5","ROCKFALL"
"86.6","5","ROCKFALL"
"80.36","3","ROCKFALL"
"82.96","24","ROCKFALL"
"84.92","9","ROCKFALL"
"45.4","5","ROCKFALL"
"7.72","6","MP"
"71.28","4","ROCKFALL"
"47.2","3","ROCKFALL"
"11.2","25","VTB"
"84.56","7","ROCKFALL"
"82.8","6","ROCKFALL"
"79.44","27","ROCKFALL"
"8.08","3","MP"
"64.24","6","ROCKFALL"
"83.44","5","ROCKFALL"
"80.68","6","ROCKFALL"
"67.72","4","ROCKFALL"
"7.4","8","MP"
"133.08","21","ROCKFALL"
"119.12","3","ROCKFALL"
"25.36","3","ROCKFALL"
"10.92","10","MP"
"7.84","3","MP"
"93.72","9","ROCKFALL"
"41.64","3","ROCKFALL"
"7.88","6","MP"
"50.32","5","ROCKFALL"
"42","4","ROCKFALL"
"57.04","3","ROCKFALL"
"57.28","6","ROCKFALL"
"44.2","3","ROCKFALL"
"76.52","3","ROCKFALL"
"6.96","5","MP"
"75","3","ROCKFALL"
"91.84","3","ROCKFALL"
"6.96","3","MP"
"75.04","3","ROCKFALL"
"33.6","3","ROCKFALL"
"100.2","3","ROCKFALL"
"6.28","3","MP"
"49.8","3","ROCKFALL"
"69.44","6","ROCKFALL"
"74.8","3","ROCKFALL"
"69.96","5","ROCKFALL"
"57.72","3","ROCKFALL"
"62.76","10","ROCKFALL"
"7.8","12","MP"
"76.4","9","ROCKFALL"
"9.96","30","VTB"
"59.84","3","ROCKFALL"
"96.8","4","ROCKFALL"
"56.16","4","ROCKFALL"
"80.16","5","ROCKFALL"
"99.56","4","ROCKFALL"
"97.92","14","ROCKFALL"
"110.24","13","ROCKFALL"
"52.08","5","ROCKFALL"
"80.96","15","ROCKFALL"
"77","3","ROCKFALL"
"125.88","14","ROCKFALL"
"134.48","3","ROCKFALL"
"109.88","16","ROCKFALL"
"73.4","3","ROCKFALL"
"84.64","17","ROCKFALL"
"61.2","3","ROCKFALL"
"74.52","6","ROCKFALL"
"79.76","3","ROCKFALL"
"78.96","3","ROCKFALL"
"8.32","7","MP"
"9.76","9","MP"
"76.36","3","ROCKFALL"
"89.64","4","ROCKFALL"
"73.8","5","ROCKFALL"
"58.16","4","ROCKFALL"
"73.28","5","ROCKFALL"
"65.04","4","ROCKFALL"
"147.68","20","ROCKFALL"
"46.92","4","ROCKFALL"
"9.28","8","MP"
"115.44","13","ROCKFALL"
"5.92","2","MP"
"77.88","4","ROCKFALL"
"78.28","9","ROCKFALL"
"89.6","9","ROCKFALL"
"83.16","19","ROCKFALL"
"43.64","5","ROCKFALL"
"40.96","3","ROCKFALL"
"107.52","14","ROCKFALL"
"6.24","5","MP"
"59.68","5","ROCKFALL"
"61.56","8","ROCKFALL"
"81.8","6","ROCKFALL"
"70.48","5","ROCKFALL"
"74.88","7","ROCKFALL"
"97.72","8","ROCKFALL"
"76.6","3","ROCKFALL"
"66.56","3","ROCKFALL"
"73.76","4","ROCKFALL"
"78","3","ROCKFALL"
"18.8","13","ROCKFALL"
"94.44","3","ROCKFALL"
"103.56","7","ROCKFALL"
"52.4","3","ROCKFALL"
"108.48","6","ROCKFALL"
"6.4","4","MP"
"6.04","3","MP"
"37.64","3","ROCKFALL"
"78.48","3","ROCKFALL"
"141.52","6","ROCKFALL"
"44.88","3","ROCKFALL"
"67.2","3","ROCKFALL"
"66.68","3","ROCKFALL"
"33.16","3","ROCKFALL"
"75.2","7","ROCKFALL"
"86.68","6","ROCKFALL"
"98.88","6","ROCKFALL"
"36.2","3","ROCKFALL"
"88.64","3","ROCKFALL"
"18","3","ROCKFALL"
"75.84","3","ROCKFALL"
"81.24","3","ROCKFALL"
"74.8","3","ROCKFALL"
"53.88","5","ROCKFALL"
"54.92","3","ROCKFALL"
"89.72","5","ROCKFALL"
"81.96","4","ROCKFALL"
"6.68","3","MP"
"150.88","12","ROCKFALL"
"79.32","4","ROCKFALL"
"89.36","3","ROCKFALL"
"90.04","4","ROCKFALL"
"62.6","3","ROCKFALL"
"132.48","7","ROCKFALL"
"68.72","3","ROCKFALL"
"64.56","3","ROCKFALL"
"41.32","3","ROCKFALL"
"6.52","3","MP"
"79.56","3","ROCKFALL"
"78.48","4","ROCKFALL"
"132.64","3","ROCKFALL"
"57.76","3","ROCKFALL"
"69.12","3","ROCKFALL"
"98.16","25","ROCKFALL"
"92.12","15","ROCKFALL"
"55.6","3","ROCKFALL"
"85.44","3","ROCKFALL"
"22.72","7","ROCKFALL"
"81.36","19","ROCKFALL"
"74.88","3","ROCKFALL"
"88.96","9","ROCKFALL"
"21.16","3","ROCKFALL"
"64.36","3","ROCKFALL"
"67.92","3","ROCKFALL"
"40.8","3","ROCKFALL"
"58.32","3","ROCKFALL"
"69.32","6","ROCKFALL"
"87","3","ROCKFALL"
"124.04","12","ROCKFALL"
"49.92","4","ROCKFALL"
"91.44","3","ROCKFALL"
"111.28","5","ROCKFALL"
"84","6","ROCKFALL"
"122.68","7","ROCKFALL"
"104.64","10","ROCKFALL"
"136.24","7","ROCKFALL"
"42.4","4","ROCKFALL"
"111.12","4","ROCKFALL"
"79.08","4","ROCKFALL"
"66.32","3","ROCKFALL"
"70.52","3","ROCKFALL"
"67.56","3","ROCKFALL"
"60","4","ROCKFALL"
"73.08","3","ROCKFALL"
"64.4","3","ROCKFALL"
"30.16","3","ROCKFALL"
"73.04","3","ROCKFALL"
"76.56","6","ROCKFALL"
"89.84","4","ROCKFALL"
"97.56","3","ROCKFALL"
"82.52","3","ROCKFALL"
"21.92","3","ROCKFALL"
"106.04","12","ROCKFALL"
"91.4","11","ROCKFALL"
"113.2","3","ROCKFALL"
"25.36","9","ROCKFALL"
"67.56","3","ROCKFALL"
"90.32","3","ROCKFALL"
"127.76","12","ROCKFALL"
"71.72","3","ROCKFALL"
"28.96","6","ROCKFALL"
"91.96","4","ROCKFALL"
"58.84","3","ROCKFALL"
"15.8","3","ROCKFALL"
"9.12","51","VTB"
"5.88","3","MP"
"80.6","6","ROCKFALL"
"53.04","3","TECT"
"88.56","11","ROCKFALL"
"110.4","8","ROCKFALL"
"65.6","3","ROCKFALL"
"99.08","6","ROCKFALL"
"88.8","8","ROCKFALL"
"79.88","3","ROCKFALL"
"84.52","7","ROCKFALL"
"79.76","8","ROCKFALL"
"111.32","22","ROCKFALL"
"71.44","7","ROCKFALL"
"60.44","3","ROCKFALL"
"84.84","7","ROCKFALL"
"119.2","6","ROCKFALL"
"84.64","8","ROCKFALL"
"73.92","8","ROCKFALL"
"69.88","4","ROCKFALL"
"92.72","13","ROCKFALL"
"74.48","4","ROCKFALL"
"76.88","4","ROCKFALL"
"88.56","19","ROCKFALL"
"49.56","3","ROCKFALL"
"102.44","14","ROCKFALL"
"80.32","3","ROCKFALL"
"124.16","4","ROCKFALL"
"146.16","15","ROCKFALL"
"81.88","16","ROCKFALL"
"88.36","4","ROCKFALL"
"66.28","7","ROCKFALL"
"190.04","8","ROCKFALL"
"91.32","14","ROCKFALL"
"98.68","8","ROCKFALL"
"92.52","3","ROCKFALL"
"102.76","13","ROCKFALL"
"104.16","4","ROCKFALL"
"73.12","4","ROCKFALL"
"100.52","5","ROCKFALL"
"115.76","6","ROCKFALL"
"82.28","5","ROCKFALL"
"82.88","5","ROCKFALL"
"55.92","3","ROCKFALL"
"102.4","13","ROCKFALL"
"108.6","4","ROCKFALL"
"84.6","6","ROCKFALL"
"118.08","6","ROCKFALL"
"62.64","3","ROCKFALL"
"7.96","3","MP"
"4.04","3","MP"
"7.56","4","MP"
"7.64","5","MP"
"6.44","5","MP"
"111.44","6","ROCKFALL"
"52.56","6","ROCKFALL"
"91.08","10","ROCKFALL"
"75.92","3","ROCKFALL"
"94.12","8","ROCKFALL"
"93.92","6","ROCKFALL"
"170.56","10","ROCKFALL"
"157.52","8","ROCKFALL"
"81.28","3","ROCKFALL"
"72.12","5","ROCKFALL"
"95.16","9","ROCKFALL"
"168.12","25","ROCKFALL"
"88.36","7","ROCKFALL"
"80.84","4","ROCKFALL"
"69.32","3","ROCKFALL"
"120","10","ROCKFALL"
"64.04","3","ROCKFALL"
"73.88","3","ROCKFALL"
"102.2","10","ROCKFALL"
"96.6","20","ROCKFALL"
"83.2","6","ROCKFALL"
"69.08","7","ROCKFALL"
"82.28","3","ROCKFALL"
"97.08","3","ROCKFALL"
"79.56","7","ROCKFALL"
"46.48","4","ROCKFALL"
"236.6","70","TECT"
"82.68","5","ROCKFALL"
"78.56","3","ROCKFALL"
"84","3","ROCKFALL"
"112.12","5","ROCKFALL"
"72.24","5","ROCKFALL"
"87.36","5","ROCKFALL"
"76.04","3","ROCKFALL"
"80.72","7","ROCKFALL"
"89.8","12","ROCKFALL"
"73.48","8","ROCKFALL"
"86.72","8","ROCKFALL"
"73.8","3","ROCKFALL"
"95.84","4","ROCKFALL"
"80.2","3","ROCKFALL"
"89.16","7","ROCKFALL"
"85.36","5","ROCKFALL"
"105.84","11","ROCKFALL"
"63.72","3","ROCKFALL"
"83.24","7","ROCKFALL"
"63.56","3","ROCKFALL"
"123.64","10","ROCKFALL"
"67.24","3","ROCKFALL"
"99.48","4","ROCKFALL"
"51.84","3","ROCKFALL"
"88.6","5","ROCKFALL"
"55.48","4","ROCKFALL"
"81.24","3","ROCKFALL"
"109.28","8","ROCKFALL"
"95.72","3","ROCKFALL"
"74.16","3","ROCKFALL"
"71.08","5","ROCKFALL"
"124.08","8","ROCKFALL"
"114.16","8","ROCKFALL"
"82.72","12","ROCKFALL"
"86.68","3","ROCKFALL"
"171.44","5","ROCKFALL"
"119.6","26","ROCKFALL"
"79.4","4","ROCKFALL"
"98.16","8","ROCKFALL"
"86.16","5","ROCKFALL"
"96.6","3","ROCKFALL"
"73.44","5","ROCKFALL"
"98.04","4","ROCKFALL"
"84.36","5","ROCKFALL"
"91.88","5","ROCKFALL"
"31.8","4","ROCKFALL"
"140.28","4","ROCKFALL"
"41.76","6","ROCKFALL"
"109.92","5","ROCKFALL"
"133.56","28","ROCKFALL"
"94.96","11","ROCKFALL"
"89","7","ROCKFALL"
"79","3","ROCKFALL"
"60.16","5","ROCKFALL"
"168.16","3","ROCKFALL"
"115.44","7","ROCKFALL"
"123.52","8","ROCKFALL"
"123.84","5","ROCKFALL"
"146.8","14","ROCKFALL"
"153","4","ROCKFALL"
"80.28","3","ROCKFALL"
"140.24","4","ROCKFALL"
"134.64","8","TECT"
"99.4","5","ROCKFALL"
"66.92","8","ROCKFALL"
"104.68","8","ROCKFALL"
"104.04","13","ROCKFALL"
"131.32","4","ROCKFALL"
"106.12","5","ROCKFALL"
"75.36","4","ROCKFALL"
"106.68","19","ROCKFALL"
"102.56","12","ROCKFALL"
"79.6","4","ROCKFALL"
"73.56","3","ROCKFALL"
"108.2","4","ROCKFALL"
"110.64","18","ROCKFALL"
"111","8","ROCKFALL"
"120.28","27","ROCKFALL"
"108.36","4","ROCKFALL"
"66.84","9","ROCKFALL"
"75.12","8","ROCKFALL"
"85.08","7","TECT"
"127.88","6","ROCKFALL"
"117.48","3","ROCKFALL"
"67.48","3","ROCKFALL"
"82.96","7","ROCKFALL"
"91.32","14","ROCKFALL"
"104.56","9","ROCKFALL"
"54.8","7","ROCKFALL"
"87.92","5","ROCKFALL"
"6.72","3","MP"
"63.16","6","ROCKFALL"
"66.52","4","ROCKFALL"
"96.64","4","ROCKFALL"
"132.92","28","ROCKFALL"
"86.6","6","ROCKFALL"
"32.68","7","ROCKFALL"
"7.04","11","MP"
"54.88","3","ROCKFALL"
"101","5","ROCKFALL"
"84.04","3","ROCKFALL"
"79.12","6","ROCKFALL"
"109.44","21","ROCKFALL"
"110.24","11","ROCKFALL"
"99.64","11","ROCKFALL"
"51.4","3","ROCKFALL"
"52.04","8","ROCKFALL"
"95.24","9","ROCKFALL"
"34.64","6","ROCKFALL"
"80.04","7","ROCKFALL"
"70.48","5","ROCKFALL"
"98.08","6","ROCKFALL"
"134.96","10","ROCKFALL"
"82.48","6","ROCKFALL"
"55.4","3","ROCKFALL"
"6.16","4","MP"
"88.16","21","ROCKFALL"
"100.2","10","ROCKFALL"
"54.84","11","ROCKFALL"
"71.72","5","ROCKFALL"
"84.76","7","ROCKFALL"
"122.48","3","ROCKFALL"
"138.88","14","ROCKFALL"
"128.68","4","ROCKFALL"
"79.4","3","ROCKFALL"
"84.04","3","ROCKFALL"
"140.88","10","ROCKFALL"
"80.84","3","ROCKFALL"
"86","3","ROCKFALL"
"94.36","6","ROCKFALL"
"119.68","12","ROCKFALL"
"85.08","5","ROCKFALL"
"114.56","4","ROCKFALL"
"136.08","5","ROCKFALL"
"102.64","4","ROCKFALL"
"105.44","8","ROCKFALL"
"115.04","7","ROCKFALL"
"133.68","14","ROCKFALL"
"132.36","3","ROCKFALL"
"170.6","15","ROCKFALL"
"179.76","5","ROCKFALL"
"136.64","6","ROCKFALL"
"78.12","3","ROCKFALL"
"84.16","4","ROCKFALL"
"88.24","6","ROCKFALL"
"163.28","4","ROCKFALL"
"164.6","4","ROCKFALL"
"126.52","18","ROCKFALL"
"81.08","7","ROCKFALL"
"112.64","5","ROCKFALL"
"135.48","11","ROCKFALL"
"156.16","8","ROCKFALL"
"108.6","4","ROCKFALL"
"9.52","8","LF"
"135.92","3","ROCKFALL"
"10.04","55","VTB"
"164.32","14","ROCKFALL"
"130.6","6","TECT"
"90.92","6","ROCKFALL"
"106.84","4","ROCKFALL"
"99.04","4","ROCKFALL"
"107.72","11","ROCKFALL"
"98.48","4","ROCKFALL"
"77.68","3","ROCKFALL"
"81.44","4","ROCKFALL"
"98.4","8","ROCKFALL"
"45.4","3","ROCKFALL"
"76.56","15","ROCKFALL"
"108.04","25","ROCKFALL"
"73.04","3","ROCKFALL"
"86","4","ROCKFALL"
"100.4","27","ROCKFALL"
"139","25","ROCKFALL"
"157.4","6","ROCKFALL"
"130","3","ROCKFALL"
"117.16","3","ROCKFALL"
"56.76","3","ROCKFALL"
"120.04","4","ROCKFALL"
"74.08","3","TECT"
"86.48","4","ROCKFALL"
"86.88","3","ROCKFALL"
"100.2","9","ROCKFALL"
"33.04","3","ROCKFALL"
"89","4","ROCKFALL"
"88.52","9","ROCKFALL"
"103.04","17","ROCKFALL"
"63.88","4","ROCKFALL"
"134.44","6","ROCKFALL"
"92.2","4","ROCKFALL"
"127.44","7","ROCKFALL"
"80.56","3","ROCKFALL"
"70.32","3","ROCKFALL"
"8.88","4","MP"
"87","4","ROCKFALL"
"88.36","4","ROCKFALL"
"89.08","3","ROCKFALL"
"91.24","5","ROCKFALL"
"134.6","24","ROCKFALL"
"70.52","3","ROCKFALL"
"51.8","3","ROCKFALL"
"155.6","3","ROCKFALL"
"75.24","3","ROCKFALL"
"88.4","3","ROCKFALL"
"170.72","3","ROCKFALL"
"112.6","15","ROCKFALL"
"121.4","4","ROCKFALL"
"146.96","10","ROCKFALL"
"148.16","3","ROCKFALL"
"50.72","6","ROCKFALL"
"76.2","3","ROCKFALL"
"58.72","5","ROCKFALL"
"52.52","5","ROCKFALL"
"87.32","12","ROCKFALL"
"61.92","3","ROCKFALL"
"49.8","3","ROCKFALL"
"74.72","9","ROCKFALL"
"123.28","8","ROCKFALL"
"78.96","6","ROCKFALL"
"72.68","5","ROCKFALL"
"136.68","9","ROCKFALL"
"87.96","10","ROCKFALL"
"87.68","3","ROCKFALL"
"108.44","3","ROCKFALL"
"122.48","11","ROCKFALL"
"66.72","9","ROCKFALL"
"84.24","9","ROCKFALL"
"60.6","3","ROCKFALL"
"87.4","3","ROCKFALL"
"51.92","3","ROCKFALL"
"104.8","4","ROCKFALL"
"74.16","3","ROCKFALL"
"29.36","3","ROCKFALL"
"93.24","5","ROCKFALL"
"63.16","3","ROCKFALL"
"104.32","7","ROCKFALL"
"114.24","3","ROCKFALL"
"57","3","ROCKFALL"
"146.48","24","ROCKFALL"
"60.84","4","ROCKFALL"
"128.76","10","ROCKFALL"
"76.56","3","ROCKFALL"
"86.96","7","ROCKFALL"
"65.84","3","ROCKFALL"
"110.8","5","ROCKFALL"
"61.48","4","ROCKFALL"
"76.84","3","ROCKFALL"
"52.36","3","ROCKFALL"
"69","6","ROCKFALL"
"119.24","5","ROCKFALL"
"152.04","7","ROCKFALL"
"133.24","4","ROCKFALL"
"","","UNKNOWN"
"156.36","6","ROCKFALL"
"166.32","12","ROCKFALL"
"80.24","5","ROCKFALL"
"40.92","3","ROCKFALL"
"128.88","22","ROCKFALL"
"68.64","3","ROCKFALL"
"94.8","3","ROCKFALL"
"62.84","3","ROCKFALL"
"139.76","20","ROCKFALL"
"65.64","3","ROCKFALL"
"153.36","27","ROCKFALL"
"116.08","3","ROCKFALL"
